,Date,X,Y,u,v,mod,dir
0,2018-11-15 10:01:32,-8.807393,42.610558,-1.8832985224988725,-2.519069026841058,3.145251908302307,36.787274509006075
1,2018-11-15 09:45:36,-8.806368,42.62252,-2.769074697494507,-2.921996898651123,4.028019771575928,43.368994140625
2,2018-11-15 09:31:28,-8.806368,42.62252,-2.6453280915154354,-2.8990101061926947,3.927867112689548,42.25210367838542
3,2018-11-15 09:15:43,-8.79011,42.621765,-1.4583507971631156,-2.3324716940191057,2.7511852160427304,32.14074371231927
4,2018-11-15 09:02:46,-8.79011,42.621765,-1.3689225640561846,-2.147376172012753,2.5466811793380315,32.54778843137953
5,2018-11-15 11:47:32,-8.806368,42.62252,-2.071152150630951,-2.359724700980716,3.139766608874003,41.29785581376817
6,2018-11-15 11:33:26,-8.806368,42.62252,-2.1985900700092316,-2.5169050543838076,3.341983403364817,41.172145192888046
7,2018-11-15 11:16:14,-8.79011,42.621765,-1.8932002698712878,-2.925115044646793,3.4845819523599415,32.82442041397095
8,2018-11-15 10:58:00,-8.79011,42.621765,-2.0383120814959206,-3.114465014139811,3.7222869555155436,33.197197341918944
